sensor_id,timestamp,value,unit
0,2025-06-04T16:23:03.072491,68.34783009070343,%
1,2025-06-04T16:23:03.072998,1.542977489579961,°C
2,2025-06-04T16:23:03.091991,987.5222763114522,hPa
3,2025-06-04T16:23:03.104276,5.8993432450168415,AQI
0,2025-06-04T16:23:03.617644,68.34783009070343,%
1,2025-06-04T16:23:03.617644,1.542977489579961,°C
2,2025-06-04T16:23:03.639004,987.5222763114522,hPa
3,2025-06-04T16:23:03.658995,5.8993432450168415,AQI
0,2025-06-04T16:23:04.172794,76.28397103714742,%
1,2025-06-04T16:23:04.173809,30.471903547579586,°C
2,2025-06-04T16:23:04.194799,1044.4575399784067,hPa
3,2025-06-04T16:23:04.205788,205.9758025106695,AQI
0,2025-06-04T16:23:04.715539,76.28397103714742,%
1,2025-06-04T16:23:04.716549,30.471903547579586,°C
2,2025-06-04T16:23:04.736537,1044.4575399784067,hPa
3,2025-06-04T16:23:04.748526,205.9758025106695,AQI
0,2025-06-04T16:23:05.261808,76.57180130106606,%
1,2025-06-04T16:23:05.262819,24.04519564858348,°C
2,2025-06-04T16:23:05.283806,980.2426104361438,hPa
3,2025-06-04T16:23:05.303794,417.80839337649525,AQI
0,2025-06-04T16:23:05.815892,76.57180130106606,%
1,2025-06-04T16:23:05.816358,24.04519564858348,°C
2,2025-06-04T16:23:05.826367,980.2426104361438,hPa
3,2025-06-04T16:23:05.836369,417.80839337649525,AQI
0,2025-06-04T16:23:06.347159,76.91046771818179,%
1,2025-06-04T16:23:06.347668,42.504599520235075,°C
2,2025-06-04T16:23:06.374657,956.1636934302119,hPa
3,2025-06-04T16:23:06.391644,268.06743142530684,AQI
0,2025-06-04T16:23:06.902212,76.91046771818179,%
1,2025-06-04T16:23:06.902719,42.504599520235075,°C
2,2025-06-04T16:23:06.928707,956.1636934302119,hPa
3,2025-06-04T16:23:06.937701,268.06743142530684,AQI
0,2025-06-04T16:23:07.448462,67.55039534097943,%
1,2025-06-04T16:23:07.449470,36.24313543877337,°C
2,2025-06-04T16:23:07.469454,1038.9511307951122,hPa
3,2025-06-04T16:23:07.479861,392.90841804423235,AQI
0,2025-06-04T16:23:07.990265,67.55039534097943,%
1,2025-06-04T16:23:07.991271,36.24313543877337,°C
2,2025-06-04T16:23:08.010258,1038.9511307951122,hPa
3,2025-06-04T16:23:08.021250,392.90841804423235,AQI
0,2025-06-04T16:23:08.533625,62.58696939437248,%
1,2025-06-04T16:23:08.533625,10.813511249051565,°C
2,2025-06-04T16:23:08.551850,973.0602931694674,hPa
3,2025-06-04T16:23:08.562101,398.6123154331591,AQI
0,2025-06-04T16:23:09.074377,62.58696939437248,%
1,2025-06-04T16:23:09.075383,10.813511249051565,°C
2,2025-06-04T16:23:09.092699,973.0602931694674,hPa
3,2025-06-04T16:23:09.105695,398.6123154331591,AQI
0,2025-06-04T16:23:09.618833,76.5467974558586,%
1,2025-06-04T16:23:09.619845,20.5917503647726,°C
2,2025-06-04T16:23:09.639826,1005.5288812078176,hPa
3,2025-06-04T16:23:09.659221,464.8211736187377,AQI
0,2025-06-04T16:23:10.169305,76.5467974558586,%
1,2025-06-04T16:23:10.169305,20.5917503647726,°C
2,2025-06-04T16:23:10.181304,1005.5288812078176,hPa
3,2025-06-04T16:23:10.193420,464.8211736187377,AQI
0,2025-06-04T16:23:10.704272,78.96696217179999,%
1,2025-06-04T16:23:10.704272,-0.8432988690341325,°C
2,2025-06-04T16:23:10.721272,1033.8260301025223,hPa
3,2025-06-04T16:23:10.740255,306.62704898089,AQI
0,2025-06-04T16:23:11.250529,78.96696217179999,%
1,2025-06-04T16:23:11.251537,-0.8432988690341325,°C
2,2025-06-04T16:23:11.272524,1033.8260301025223,hPa
3,2025-06-04T16:23:11.287513,306.62704898089,AQI
0,2025-06-04T16:23:11.800926,76.38627228101302,%
1,2025-06-04T16:23:11.800926,44.883754483407984,°C
2,2025-06-04T16:23:11.825919,1048.114721024281,hPa
3,2025-06-04T16:23:11.850900,420.45598568940807,AQI
0,2025-06-04T16:23:12.366256,76.38627228101302,%
1,2025-06-04T16:23:12.366256,44.883754483407984,°C
2,2025-06-04T16:23:12.378253,1048.114721024281,hPa
3,2025-06-04T16:23:12.389246,420.45598568940807,AQI
0,2025-06-04T16:23:12.902406,80.3248074471693,%
1,2025-06-04T16:23:12.902406,22.78871910989683,°C
2,2025-06-04T16:23:12.912746,987.7947347038048,hPa
3,2025-06-04T16:23:12.924736,19.56342070266659,AQI
0,2025-06-04T16:23:13.425433,80.3248074471693,%
1,2025-06-04T16:23:13.425433,22.78871910989683,°C
2,2025-06-04T16:23:13.436743,987.7947347038048,hPa
3,2025-06-04T16:23:13.448736,19.56342070266659,AQI
0,2025-06-04T16:23:13.960081,61.7815332680594,%
1,2025-06-04T16:23:13.960081,37.896953082216534,°C
2,2025-06-04T16:23:13.972078,973.2508274502561,hPa
3,2025-06-04T16:23:13.984070,422.1909237753408,AQI
0,2025-06-04T16:23:14.495414,61.7815332680594,%
1,2025-06-04T16:23:14.495414,37.896953082216534,°C
2,2025-06-04T16:23:14.506410,973.2508274502561,hPa
3,2025-06-04T16:23:14.517404,422.1909237753408,AQI
0,2025-06-04T16:23:15.030597,76.88105912496493,%
1,2025-06-04T16:23:15.030597,44.48043498501511,°C
2,2025-06-04T16:23:15.053796,991.989478573315,hPa
3,2025-06-04T16:23:15.076782,230.31530997685329,AQI
0,2025-06-04T16:23:15.594246,76.88105912496493,%
1,2025-06-04T16:23:15.594761,44.48043498501511,°C
2,2025-06-04T16:23:15.595769,991.989478573315,hPa
3,2025-06-04T16:23:15.617755,230.31530997685329,AQI
0,2025-06-04T16:23:16.133435,65.14724506081843,%
1,2025-06-04T16:23:16.133435,5.724319430271315,°C
2,2025-06-04T16:23:16.154808,1045.102902246533,hPa
3,2025-06-04T16:23:16.171791,104.57974632331724,AQI
0,2025-06-04T16:23:16.682500,65.14724506081843,%
1,2025-06-04T16:23:16.683507,5.724319430271315,°C
2,2025-06-04T16:23:16.683507,1045.102902246533,hPa
3,2025-06-04T16:23:16.704491,104.57974632331724,AQI
0,2025-06-04T16:23:17.219809,63.11103526982107,%
1,2025-06-04T16:23:17.219809,4.119793391436637,°C
2,2025-06-04T16:23:17.241809,988.1945374115661,hPa
3,2025-06-04T16:23:17.254802,127.88955357963339,AQI
0,2025-06-04T16:23:17.764743,63.11103526982107,%
1,2025-06-04T16:23:17.765754,4.119793391436637,°C
2,2025-06-04T16:23:17.786742,988.1945374115661,hPa
3,2025-06-04T16:23:17.807729,127.88955357963339,AQI
0,2025-06-04T16:23:18.323625,78.99148626688591,%
1,2025-06-04T16:23:18.324635,3.33898127075188,°C
2,2025-06-04T16:23:18.345623,1033.0876043496462,hPa
3,2025-06-04T16:23:18.362606,24.196957607355852,AQI
0,2025-06-04T16:23:18.873529,78.99148626688591,%
1,2025-06-04T16:23:18.873529,3.33898127075188,°C
2,2025-06-04T16:23:18.895559,1033.0876043496462,hPa
3,2025-06-04T16:23:18.916560,24.196957607355852,AQI
0,2025-06-04T16:23:19.432840,69.53722772788772,%
1,2025-06-04T16:23:19.433851,2.046917598847184,°C
